passport_id,Origin,Destination,Requirement
PASSca59c8,Liberia,Morocco,Visa Required
PASS87829a,Liberia,Mozambique,Visa Free
PASScddcff,Liberia,Myanmar,Visa Required
PASSc053b2,Liberia,Namibia,Visa Free
PASSb9a0f5,Liberia,Nauru,Visa Required
PASSfc3793,Liberia,Nepal,Visa Required
PASSdcb49e,Liberia,Netherlands,Visa Required
PASS1fcf95,Liberia,New Caledonia,Visa Required
PASSc130bf,Liberia,New Zealand,Visa Required
PASS4c7c6f,Liberia,Nicaragua,Visa Required
PASS14528a,Liberia,Niger,Visa Free
PASSe70604,Liberia,Nigeria,Visa Free
PASS4db11a,Liberia,Niue,Visa Free
PASS5f2bfc,Liberia,North Korea,Visa Required
PASS3f4400,Liberia,North Macedonia,Visa Required
PASSd52ea3,Liberia,Northern Mariana Islands,Visa Required
PASS061a32,Liberia,Norway,Visa Required
PASS211f45,Liberia,Oman,Visa Required
PASS4490f0,Liberia,Pakistan,Visa Required
PASS0b9529,Liberia,Palau Islands,Visa Free
PASS213c3d,Liberia,Palestinian Territory,Visa Required
PASSe12880,Liberia,Panama,Visa Required
PASS27522b,Liberia,Papua New Guinea,Visa Required
PASS0b83a4,Liberia,Paraguay,Visa Required
PASSefdb60,Liberia,Peru,Visa Required
PASS17663a,Liberia,Philippines,Visa Free
PASScdc24d,Liberia,Poland,Visa Required
PASS8a18a8,Liberia,Portugal,Visa Required
PASS018322,Liberia,Puerto Rico,Visa Required
PASS69161a,Liberia,Qatar,Visa Required
PASS44ad1e,Liberia,Reunion,Visa Required
PASScbad5c,Liberia,Romania,Visa Required
PASSfb1fd4,Liberia,Russian Federation,Visa Required
PASS0d69f1,Liberia,Rwanda,Visa Free
PASS140aaf,Liberia,Samoa,Visa Free
PASS649042,Liberia,San Marino,Visa Required
PASSf67b9d,Liberia,Sao Tome and Principe,Visa Required
PASS2fdb75,Liberia,Saudi Arabia,Visa Required
PASS0742de,Liberia,Senegal,Visa Free
PASS173e13,Liberia,Serbia,Visa Required
PASS195203,Liberia,Seychelles,Visa Free
PASS7f3a27,Liberia,Sierra Leone,Visa Free
PASSc1d09d,Liberia,Singapore,Visa Free
PASSf6fc6d,Liberia,Slovakia,Visa Required
PASS78d21d,Liberia,Slovenia,Visa Required
PASS799daf,Liberia,Solomon Islands,Visa Required
PASSae29ee,Liberia,Somalia,Visa Free
PASS726c24,Liberia,South Africa,Visa Required
PASS725bd0,Liberia,South Korea,Visa Required
PASS7afb07,Liberia,South Sudan,Visa Required
PASS2c3420,Liberia,Spain,Visa Required
PASSca36ab,Liberia,Sri Lanka,Visa Free
PASS6df813,Liberia,St. Helena,Visa Required
PASS3258b7,Liberia,St. Kitts and Nevis,Visa Required
PASS94c600,Liberia,St. Lucia,Visa Required
PASSc45d7b,Liberia,St. Maarten,Visa Required
PASS7c514b,Liberia,St. Vincent and the Grenadines,Visa Free
PASS4e064e,Liberia,Sudan,Visa Required
PASSd6943d,Liberia,Suriname,Visa Free
PASS39c1dc,Liberia,Sweden,Visa Required
PASS6f88ee,Liberia,Switzerland,Visa Required
PASS3c1531,Liberia,Syria,Visa Required
PASSb68f96,Liberia,Taiwan (Chinese Taipei),Visa Required
PASSc90e28,Liberia,Tajikistan,Visa Required
PASSfd25f4,Liberia,Tanzania,Visa Free
PASS832e5c,Liberia,Thailand,Visa Required
PASScaa7a4,Liberia,The Gambia,Visa Free
PASS0d1b37,Liberia,Timor-Leste,Visa Free
PASScac020,Liberia,Togo,Visa Free
PASS17b857,Liberia,Tonga,Visa Required
PASS2cf196,Liberia,Trinidad and Tobago,Visa Required
PASS04cc54,Liberia,Tunisia,Visa Required
PASS75679a,Liberia,Turkmenistan,Visa Required
PASS990008,Liberia,Turks and Caicos Islands,Visa Required
PASSba5219,Liberia,Tuvalu,Visa Free
PASS1ffb5d,Liberia,Türkiye,Visa Required
PASS407c67,Liberia,US Virgin Islands,Visa Required
PASS0151e0,Liberia,Uganda,Visa Required
PASS41efc0,Liberia,Ukraine,Visa Required
PASSfb76bf,Liberia,United Arab Emirates,Visa Required
PASSb081d1,Liberia,United Kingdom,Visa Required
PASS80136b,Liberia,United States,Visa Required
PASScb27fe,Liberia,Uruguay,Visa Required
PASS6d012f,Liberia,Uzbekistan,Visa Required
PASS781818,Liberia,Vanuatu,Visa Required
PASS767499,Liberia,Vatican City,Visa Required
PASSfddf8e,Liberia,Venezuela,Visa Required
PASS741065,Liberia,Vietnam,Visa Required
PASSd797ce,Liberia,Yemen,Visa Required
PASSfbb38e,Liberia,Zambia,Visa Free
PASSa7d585,Liberia,Zimbabwe,Visa Required
PASS2cbbfb,Liberia,eSwatini,Visa Required
PASS106640,Libya,Afghanistan,Visa Required
PASSe689ca,Libya,Albania,Visa Required
PASS1afcce,Libya,Algeria,Visa Free
PASS0d6b2b,Libya,American Samoa,Visa Required
PASS36eb47,Libya,Andorra,Visa Required
PASSbc165a,Libya,Angola,Visa Required
PASS4bffcd,Libya,Anguilla,Visa Required
PASSfd5878,Libya,Antigua and Barbuda,Visa Required
PASSc96ada,Libya,Argentina,Visa Required
PASSe0395c,Libya,Armenia,Visa Required
PASS8536ac,Libya,Aruba,Visa Required
PASS469a1f,Libya,Australia,Visa Required
PASSb24df4,Libya,Austria,Visa Required
PASSce7810,Libya,Azerbaijan,Visa Required
PASS5dd888,Libya,Bahamas,Visa Required
PASS3da317,Libya,Bahrain,Visa Required
PASS14dc11,Libya,Bangladesh,Visa Required
PASS18de8e,Libya,Barbados,Visa Required
PASSd4810a,Libya,Belarus,Visa Required
PASSdecdb3,Libya,Belgium,Visa Required
PASScf6cad,Libya,Belize,Visa Required
PASSa1abd3,Libya,Benin,Visa Free
PASS654511,Libya,Bermuda,Visa Required
PASS25ce30,Libya,Bhutan,Visa Required
PASS7a5ef4,Libya,Bolivia,Visa Required
PASS5dfde8,Libya,Bonaire; St. Eustatius and Saba,Visa Required
PASSa4f830,Libya,Bosnia and Herzegovina,Visa Required
PASSe700ef,Libya,Botswana,Visa Required
PASSc79430,Libya,Brazil,Visa Required
PASSa45ce7,Libya,British Virgin Islands,Visa Required
PASS6cac5a,Libya,Brunei,Visa Required
PASSb523bd,Libya,Bulgaria,Visa Required
PASSde2703,Libya,Burkina Faso,Visa Required
PASS1d3d86,Libya,Burundi,Visa Free
PASS300b95,Libya,Cambodia,Visa Free
PASSe27306,Libya,Cameroon,Visa Required
PASSb73089,Libya,Canada,Visa Required
PASSa3e2df,Libya,Cape Verde Islands,Visa Free
PASSa4e6ed,Libya,Cayman Islands,Visa Required
PASSe577b1,Libya,Central African Republic,Visa Required
PASSed184e,Libya,Chad,Visa Required
PASS1becef,Libya,Chile,Visa Required
PASS544465,Libya,China,Visa Required
PASSbc3521,Libya,Colombia,Visa Required
PASS8c1b2a,Libya,Comoro Islands,Visa Free
PASSb177b1,Libya,Congo (Dem. Rep.),Visa Required
PASSc40e87,Libya,Congo (Rep.),Visa Required
PASS5fc26a,Libya,Cook Islands,Visa Free
PASS8f2d10,Libya,Costa Rica,Visa Required
PASSff15d2,Libya,Cote d'Ivoire,Visa Required
PASSfceaf5,Libya,Croatia,Visa Required
PASSba61f8,Libya,Cuba,Visa Required
PASS9027c2,Libya,Curacao,Visa Required
PASScf3a0e,Libya,Cyprus,Visa Required
PASS69a968,Libya,Czechia,Visa Required
PASS0731ef,Libya,Denmark,Visa Required
PASS115742,Libya,Djibouti,Visa Free
PASSc8e346,Libya,Dominica,Visa Free
PASSb839a0,Libya,Dominican Republic,Visa Required
PASS641826,Libya,Ecuador,Visa Required
PASS4964a2,Libya,Egypt,Visa Required
PASSb9a68a,Libya,El Salvador,Visa Required
PASS881190,Libya,Equatorial Guinea,Visa Required
PASS2e6df9,Libya,Eritrea,Visa Required
PASS6bd8e3,Libya,Estonia,Visa Required
PASS3ade50,Libya,Ethiopia,Visa Required
PASS0013eb,Libya,Falkland Islands,Visa Required
PASS4d3a06,Libya,Faroe Islands,Visa Required
PASSb7e784,Libya,Fiji,Visa Required
PASS75e363,Libya,Finland,Visa Required
PASSd0c746,Libya,France,Visa Required
PASS89bb9a,Libya,French Guiana,Visa Required
PASScfc180,Libya,French Polynesia,Visa Required
PASSe9df87,Libya,French West Indies,Visa Required
PASS3ac4ed,Libya,Gabon,Visa Required
PASS279ca6,Libya,Georgia,Visa Required
PASS57cef0,Libya,Germany,Visa Required
PASS9efc57,Libya,Ghana,Visa Free
PASSe757fc,Libya,Gibraltar,Visa Required
PASS0f8eaf,Libya,Greece,Visa Required
PASS1bb7ea,Libya,Greenland,Visa Required
PASS60efe7,Libya,Grenada,Visa Required
PASSe8ddd5,Libya,Guam,Visa Required
PASS5c8344,Libya,Guatemala,Visa Required
PASSc8e05c,Libya,Guinea,Visa Required
PASS0dcaa6,Libya,Guinea-Bissau,Visa Free
PASS890b9f,Libya,Guyana,Visa Required
PASS7cda8d,Libya,Haiti,Visa Required
PASSca38b2,Libya,Honduras,Visa Required
PASSefc895,Libya,Hong Kong (SAR China),Visa Required
PASS9467fe,Libya,Hungary,Visa Required
PASS098ea1,Libya,Iceland,Visa Required
PASS2a6e97,Libya,India,Visa Required
PASSd3d477,Libya,Indonesia,Visa Required
PASSb23f6f,Libya,Iran,Visa Free
PASS6830a0,Libya,Iraq,Visa Required
PASS73553a,Libya,Ireland,Visa Required
PASS392d86,Libya,Israel,Visa Required
PASSe848da,Libya,Italy,Visa Required
PASSfb38e6,Libya,Jamaica,Visa Required
PASSa56fb5,Libya,Japan,Visa Required
PASS49b54d,Libya,Jordan,Visa Free
PASSebbb3a,Libya,Kazakhstan,Visa Required
PASS5e7784,Libya,Kenya,Visa Free
PASSe5799c,Libya,Kiribati,Visa Required
PASS519166,Libya,Kosovo,Visa Required
PASSe9162d,Libya,Kuwait,Visa Required
PASS630d56,Libya,Kyrgyzstan,Visa Required
PASS90fc30,Libya,Laos,Visa Required
PASSd5fa66,Libya,Latvia,Visa Required
PASS6b32ef,Libya,Lebanon,Visa Free
PASScb2290,Libya,Lesotho,Visa Required
PASS811375,Libya,Liberia,Visa Required
PASSf01788,Libya,Liechtenstein,Visa Required
PASS0484bd,Libya,Lithuania,Visa Required
PASS4518b0,Libya,Luxembourg,Visa Required
PASSe4c2b3,Libya,Macao (SAR China),Visa Free
PASS4de1ee,Libya,Madagascar,Visa Free
PASSb052c6,Libya,Malawi,Visa Required
PASS46c4ce,Libya,Malaysia,Visa Free
PASS4851cb,Libya,Maldives,Visa Free
PASS86cf0a,Libya,Mali,Visa Required
PASS6cf4ef,Libya,Malta,Visa Required
PASSdfcaf7,Libya,Marshall Islands,Visa Required
PASSc2b8a8,Libya,Mauritania,Visa Free
PASS5cfb26,Libya,Mauritius,Visa Required
PASS59f048,Libya,Mayotte,Visa Required
PASS703338,Libya,Mexico,Visa Required
PASSa387bf,Libya,Micronesia,Visa Free
PASS27e0b1,Libya,Moldova,Visa Required
PASS2b5a84,Libya,Monaco,Visa Required
PASS15d5e9,Libya,Mongolia,Visa Required
PASS756472,Libya,Montenegro,Visa Required
PASS7f04df,Libya,Montserrat,Visa Required
PASSea8d41,Libya,Morocco,Visa Required
PASSd18d94,Libya,Mozambique,Visa Free
PASS1981ee,Libya,Myanmar,Visa Required
PASS989873,Libya,Namibia,Visa Required
PASS1cf499,Libya,Nauru,Visa Required
PASS2028a9,Libya,Nepal,Visa Free
PASS121967,Libya,Netherlands,Visa Required
PASS56c6b2,Libya,New Caledonia,Visa Required
PASS0e3d3d,Libya,New Zealand,Visa Required
PASS98c764,Libya,Nicaragua,Visa Required
PASS56e01c,Libya,Niger,Visa Required
PASS137306,Libya,Nigeria,Visa Free
PASS9aa8c7,Libya,Niue,Visa Free
PASSff40ee,Libya,North Korea,Visa Required
PASSc947b3,Libya,North Macedonia,Visa Required
PASSe16c5f,Libya,Northern Mariana Islands,Visa Required
PASSa859bf,Libya,Norway,Visa Required
PASS2a82f1,Libya,Oman,Visa Required
PASS7a9f92,Libya,Pakistan,Visa Required
PASSaa3ab8,Libya,Palau Islands,Visa Free
PASSffd0ef,Libya,Palestinian Territory,Visa Required
PASSa94a13,Libya,Panama,Visa Required
PASSb3d203,Libya,Papua New Guinea,Visa Required
PASS7aa61e,Libya,Paraguay,Visa Required
PASS633752,Libya,Peru,Visa Required
PASS6993a2,Libya,Philippines,Visa Required
PASSe4d017,Libya,Poland,Visa Required
PASSef599b,Libya,Portugal,Visa Required
PASS0570cc,Libya,Puerto Rico,Visa Required
PASScd83ca,Libya,Qatar,Visa Required
PASSa0a729,Libya,Reunion,Visa Required
PASS3e020e,Libya,Romania,Visa Required
PASS2c34e7,Libya,Russian Federation,Visa Required
PASS20582a,Libya,Rwanda,Visa Free
PASS69db4a,Libya,Samoa,Visa Free
PASSbdc98c,Libya,San Marino,Visa Required
PASSa9cde7,Libya,Sao Tome and Principe,Visa Required
PASS1d8dd8,Libya,Saudi Arabia,Visa Required
PASS5c8351,Libya,Senegal,Visa Free
PASS8f7115,Libya,Serbia,Visa Required
PASS70773d,Libya,Seychelles,Visa Free
PASSbbc7fc,Libya,Sierra Leone,Visa Required
PASSb76c64,Libya,Singapore,Visa Required
PASS38dacd,Libya,Slovakia,Visa Required
PASS26be57,Libya,Slovenia,Visa Required
PASS53e11e,Libya,Solomon Islands,Visa Required
PASSff8a52,Libya,Somalia,Visa Free
PASS3727cf,Libya,South Africa,Visa Required
PASS866cd4,Libya,South Korea,Visa Required
PASSbc695a,Libya,South Sudan,Visa Required
PASS0f5d0b,Libya,Spain,Visa Required
PASSff6f05,Libya,Sri Lanka,Visa Free
PASS289481,Libya,St. Helena,Visa Required
PASS5466b1,Libya,St. Kitts and Nevis,Visa Required
PASS5978ca,Libya,St. Lucia,Visa Required
PASS296e5d,Libya,St. Maarten,Visa Required
PASS7db32b,Libya,St. Vincent and the Grenadines,Visa Free
PASS025232,Libya,Sudan,Visa Required
PASS746df6,Libya,Suriname,Visa Free
PASS593f23,Libya,Sweden,Visa Required
PASS2d0612,Libya,Switzerland,Visa Required
PASS3a41d0,Libya,Syria,Visa Required
PASS98aaf0,Libya,Taiwan (Chinese Taipei),Visa Required
PASS34c21c,Libya,Tajikistan,Visa Required
PASS6c5f35,Libya,Tanzania,Visa Free
PASSd7327a,Libya,Thailand,Visa Required
PASS376c6f,Libya,The Gambia,Visa Free
PASS03d3b1,Libya,Timor-Leste,Visa Free
PASS40e209,Libya,Togo,Visa Required
PASS6c5676,Libya,Tonga,Visa Required
PASS2bbd54,Libya,Trinidad and Tobago,Visa Required
PASS689c10,Libya,Tunisia,Visa Free
PASS0c4a66,Libya,Turkmenistan,Visa Required
PASS7ec279,Libya,Turks and Caicos Islands,Visa Required
PASSf89d78,Libya,Tuvalu,Visa Free
PASSeaf08c,Libya,Türkiye,Visa Required
PASSd6d6d6,Libya,US Virgin Islands,Visa Required
PASSf065a7,Libya,Uganda,Visa Required
PASSfd0dcf,Libya,Ukraine,Visa Required
PASS52216d,Libya,United Arab Emirates,Visa Required
PASS5b11eb,Libya,United Kingdom,Visa Required
PASS9b6cbe,Libya,United States,Visa Required
PASS33cdf0,Libya,Uruguay,Visa Required
PASScaf8b9,Libya,Uzbekistan,Visa Required
PASS11e91a,Libya,Vanuatu,Visa Required
PASS3bc76c,Libya,Vatican City,Visa Required
PASS58715e,Libya,Venezuela,Visa Required
PASSb5f824,Libya,Vietnam,Visa Required
PASS05e30d,Libya,Yemen,Visa Required
PASS4b99fe,Libya,Zambia,Visa Required
PASS39a3b0,Libya,Zimbabwe,Visa Required
PASS81eb7b,Libya,eSwatini,Visa Required
PASS863a6a,Liechtenstein,Afghanistan,Visa Required
PASSe9c293,Liechtenstein,Albania,Visa Free
PASS2bfccf,Liechtenstein,Algeria,Visa Required
PASSc9bed8,Liechtenstein,American Samoa,Visa Free
PASS981421,Liechtenstein,Andorra,Visa Free
PASS3c7985,Liechtenstein,Angola,Visa Required
PASSfd0cc1,Liechtenstein,Anguilla,Visa Free
PASS8ee2d5,Liechtenstein,Antigua and Barbuda,Visa Free
PASS842d0e,Liechtenstein,Argentina,Visa Free
PASS76f6ff,Liechtenstein,Armenia,Visa Free
PASS19952d,Liechtenstein,Aruba,Visa Free
PASS2ee6c9,Liechtenstein,Australia,Visa Free
PASS60f8bc,Liechtenstein,Austria,Visa Free
PASS7f0b98,Liechtenstein,Azerbaijan,Visa Required
PASSfe99ad,Liechtenstein,Bahamas,Visa Free
PASS7defb9,Liechtenstein,Bahrain,Visa Free
PASS33996f,Liechtenstein,Bangladesh,Visa Free
PASS6f3606,Liechtenstein,Barbados,Visa Free
PASSa170a7,Liechtenstein,Belarus,Visa Free
PASS3bca86,Liechtenstein,Belgium,Visa Free
PASS7871da,Liechtenstein,Belize,Visa Free
PASS1cb883,Liechtenstein,Benin,Visa Required
PASS4a21dc,Liechtenstein,Bermuda,Visa Free
PASSde9e3c,Liechtenstein,Bhutan,Visa Required
PASS6f6e50,Liechtenstein,Bolivia,Visa Free
PASS40a685,Liechtenstein,Bonaire; St. Eustatius and Saba,Visa Free
PASS0be2cd,Liechtenstein,Bosnia and Herzegovina,Visa Free
PASSe9ebd0,Liechtenstein,Botswana,Visa Free
PASS7e1a0c,Liechtenstein,Brazil,Visa Free
PASS86379c,Liechtenstein,British Virgin Islands,Visa Free
PASS2439e6,Liechtenstein,Brunei,Visa Free
PASSc60932,Liechtenstein,Bulgaria,Visa Free
PASS67afa1,Liechtenstein,Burkina Faso,Visa Required
PASSb863f6,Liechtenstein,Burundi,Visa Free
PASS44f019,Liechtenstein,Cambodia,Visa Free
PASS69c6d0,Liechtenstein,Cameroon,Visa Required
PASS043d69,Liechtenstein,Canada,Visa Free
PASS7147c9,Liechtenstein,Cape Verde Islands,Visa Free
PASS71b379,Liechtenstein,Cayman Islands,Visa Free
PASS0578fd,Liechtenstein,Central African Republic,Visa Required
PASS6336c1,Liechtenstein,Chad,Visa Required
PASSf74b43,Liechtenstein,Chile,Visa Free
PASSa7ee48,Liechtenstein,China,Visa Free
PASS94e946,Liechtenstein,Colombia,Visa Free
PASS813c9a,Liechtenstein,Comoro Islands,Visa Free
PASSbfb0dd,Liechtenstein,Congo (Dem. Rep.),Visa Required
PASS65a353,Liechtenstein,Congo (Rep.),Visa Required
PASSe922f7,Liechtenstein,Cook Islands,Visa Free
PASSaf8b46,Liechtenstein,Costa Rica,Visa Free
PASS3c2dfa,Liechtenstein,Cote d'Ivoire,Visa Required
PASS11b650,Liechtenstein,Croatia,Visa Free
PASSc7f1b8,Liechtenstein,Cuba,Visa Required
PASS968e69,Liechtenstein,Curacao,Visa Free
PASS119dac,Liechtenstein,Cyprus,Visa Free
PASSeb11af,Liechtenstein,Czechia,Visa Free
PASS19f7ff,Liechtenstein,Denmark,Visa Free
PASS802b84,Liechtenstein,Djibouti,Visa Free
PASSefe3f2,Liechtenstein,Dominica,Visa Free
PASS54a007,Liechtenstein,Dominican Republic,Visa Free
PASSfd3d89,Liechtenstein,Ecuador,Visa Free
PASS68f12d,Liechtenstein,Egypt,Visa Free
PASS549d61,Liechtenstein,El Salvador,Visa Free
PASS1c804b,Liechtenstein,Equatorial Guinea,Visa Required
PASS9834bc,Liechtenstein,Eritrea,Visa Required
PASS3d5df7,Liechtenstein,Estonia,Visa Free
PASS36e8e3,Liechtenstein,Ethiopia,Visa Free
PASSb8f6c4,Liechtenstein,Falkland Islands,Visa Free
PASS61e95c,Liechtenstein,Faroe Islands,Visa Free
PASS06c1f6,Liechtenstein,Fiji,Visa Free
PASS12ebd9,Liechtenstein,Finland,Visa Free
PASS5318b5,Liechtenstein,France,Visa Free
PASS38f851,Liechtenstein,French Guiana,Visa Free
PASS939d7a,Liechtenstein,French Polynesia,Visa Free
PASS3487ba,Liechtenstein,French West Indies,Visa Free
PASSddcbdb,Liechtenstein,Gabon,Visa Required
PASSdafbca,Liechtenstein,Georgia,Visa Free
PASS5e132f,Liechtenstein,Germany,Visa Free
PASS8abe1e,Liechtenstein,Ghana,Visa Required
PASS799cd8,Liechtenstein,Gibraltar,Visa Free
PASSd1d823,Liechtenstein,Greece,Visa Free
PASS996a00,Liechtenstein,Greenland,Visa Free
PASS42abaf,Liechtenstein,Grenada,Visa Free
PASS98a647,Liechtenstein,Guam,Visa Free
PASSa7b642,Liechtenstein,Guatemala,Visa Free
PASS7588bb,Liechtenstein,Guinea,Visa Required
PASSb0a1f9,Liechtenstein,Guinea-Bissau,Visa Free
PASS8aeb3e,Liechtenstein,Guyana,Visa Required
PASS551e75,Liechtenstein,Haiti,Visa Free
PASScb53cb,Liechtenstein,Honduras,Visa Free
PASS24be76,Liechtenstein,Hong Kong (SAR China),Visa Free
PASSf9d48a,Liechtenstein,Hungary,Visa Free
PASSfe1815,Liechtenstein,Iceland,Visa Free
PASSc5a23e,Liechtenstein,India,Visa Required
PASS22906b,Liechtenstein,Indonesia,Visa Free
PASSb17fcd,Liechtenstein,Iran,Visa Free
PASSc8b843,Liechtenstein,Iraq,Visa Required
PASSa4a28d,Liechtenstein,Ireland,Visa Free
PASSa93f3a,Liechtenstein,Israel,Visa Free
PASS9b617f,Liechtenstein,Italy,Visa Free
PASSeaab56,Liechtenstein,Jamaica,Visa Free
PASSaf3252,Liechtenstein,Japan,Visa Free
PASS0a37f3,Liechtenstein,Jordan,Visa Free
PASScb65fb,Liechtenstein,Kazakhstan,Visa Free
PASSadf631,Liechtenstein,Kenya,Visa Free
PASSf4a443,Liechtenstein,Kiribati,Visa Free
PASS64c78b,Liechtenstein,Kosovo,Visa Free
PASS6a629a,Liechtenstein,Kuwait,Visa Free
PASSbb877b,Liechtenstein,Kyrgyzstan,Visa Free
PASS6379e8,Liechtenstein,Laos,Visa Free
PASSc4351f,Liechtenstein,Latvia,Visa Free
PASSd57aea,Liechtenstein,Lebanon,Visa Free
PASS595973,Liechtenstein,Lesotho,Visa Required
PASSf56211,Liechtenstein,Liberia,Visa Required
PASSb32768,Liechtenstein,Libya,Visa Required
PASS52fce7,Liechtenstein,Lithuania,Visa Free
PASS0cd6a8,Liechtenstein,Luxembourg,Visa Free
PASS87089f,Liechtenstein,Macao (SAR China),Visa Free
PASS98901a,Liechtenstein,Madagascar,Visa Free
PASS448319,Liechtenstein,Malawi,Visa Free
PASSe47309,Liechtenstein,Malaysia,Visa Free
PASS08fbae,Liechtenstein,Maldives,Visa Free
PASSbd1789,Liechtenstein,Mali,Visa Required
PASS832aa7,Liechtenstein,Malta,Visa Free
PASS0ab7e4,Liechtenstein,Marshall Islands,Visa Free
PASS8dca5e,Liechtenstein,Mauritania,Visa Required
PASS6bf941,Liechtenstein,Mauritius,Visa Free
PASS76f7ac,Liechtenstein,Mayotte,Visa Free
PASS71dd22,Liechtenstein,Mexico,Visa Free
PASSe46fb7,Liechtenstein,Micronesia,Visa Free
PASS151133,Liechtenstein,Moldova,Visa Free
PASSed1b22,Liechtenstein,Monaco,Visa Free
PASSe8396a,Liechtenstein,Mongolia,Visa Free
PASSe4b352,Liechtenstein,Montenegro,Visa Free
PASS8b64a7,Liechtenstein,Montserrat,Visa Free
PASSd4319e,Liechtenstein,Morocco,Visa Free
PASSd9d1d0,Liechtenstein,Mozambique,Visa Free
PASS5bf3a0,Liechtenstein,Myanmar,Visa Required
PASS5613e8,Liechtenstein,Namibia,Visa Free
PASScb0351,Liechtenstein,Nauru,Visa Required
PASS7998d4,Liechtenstein,Nepal,Visa Free
PASS929583,Liechtenstein,Netherlands,Visa Free
PASS94bcc8,Liechtenstein,New Caledonia,Visa Free
PASS3554a4,Liechtenstein,New Zealand,Visa Free
PASSde3701,Liechtenstein,Nicaragua,Visa Free
PASSfe3934,Liechtenstein,Niger,Visa Required
PASS6afdb2,Liechtenstein,Nigeria,Visa Required
PASSdf7aec,Liechtenstein,Niue,Visa Free
PASSb7ea17,Liechtenstein,North Korea,Visa Required
PASSeb3d3f,Liechtenstein,North Macedonia,Visa Free
PASS4d4cc4,Liechtenstein,Northern Mariana Islands,Visa Free
PASS7936c3,Liechtenstein,Norway,Visa Free
PASS65a640,Liechtenstein,Oman,Visa Free
PASSef22dd,Liechtenstein,Pakistan,Visa Required
PASSe149c9,Liechtenstein,Palau Islands,Visa Free
PASS245619,Liechtenstein,Palestinian Territory,Visa Free
PASS7706b9,Liechtenstein,Panama,Visa Free
PASSd5c1ff,Liechtenstein,Papua New Guinea,Visa Required
PASS7861af,Liechtenstein,Paraguay,Visa Free
PASSeeba9e,Liechtenstein,Peru,Visa Free
PASS949943,Liechtenstein,Philippines,Visa Free
PASS97ed14,Liechtenstein,Poland,Visa Free
PASSab36c8,Liechtenstein,Portugal,Visa Free
PASS87dc4b,Liechtenstein,Puerto Rico,Visa Free
PASS111dac,Liechtenstein,Qatar,Visa Free
PASS27b634,Liechtenstein,Reunion,Visa Free
PASS27138c,Liechtenstein,Romania,Visa Free
PASSbfa3e2,Liechtenstein,Russian Federation,Visa Required
PASS03ee2e,Liechtenstein,Rwanda,Visa Free
PASS533403,Liechtenstein,Samoa,Visa Free
PASSbdcd52,Liechtenstein,San Marino,Visa Free
PASSb73c1e,Liechtenstein,Sao Tome and Principe,Visa Free
PASS4a310a,Liechtenstein,Saudi Arabia,Visa Free
PASSad6cf7,Liechtenstein,Senegal,Visa Free
PASS0c85a4,Liechtenstein,Serbia,Visa Free
PASS80b8be,Liechtenstein,Seychelles,Visa Free
PASS046a6d,Liechtenstein,Sierra Leone,Visa Required
PASS2381e9,Liechtenstein,Singapore,Visa Free
PASSa1c52d,Liechtenstein,Slovakia,Visa Free
PASS21796a,Liechtenstein,Slovenia,Visa Free
PASS703cf0,Liechtenstein,Solomon Islands,Visa Free
PASS5883ec,Liechtenstein,Somalia,Visa Free
PASS0d7324,Liechtenstein,South Africa,Visa Free
PASS44bc34,Liechtenstein,South Korea,Visa Free
PASS382ec7,Liechtenstein,South Sudan,Visa Required
PASS9c75f8,Liechtenstein,Spain,Visa Free
PASS174406,Liechtenstein,Sri Lanka,Visa Free
PASS1bca31,Liechtenstein,St. Helena,Visa Free
PASSf7e6c9,Liechtenstein,St. Kitts and Nevis,Visa Free
PASS3acf39,Liechtenstein,St. Lucia,Visa Free
PASS1348c9,Liechtenstein,St. Maarten,Visa Free
PASSe5a494,Liechtenstein,St. Vincent and the Grenadines,Visa Free
PASS038bda,Liechtenstein,Sudan,Visa Required
PASSa0b778,Liechtenstein,Suriname,Visa Free
PASS97a82a,Liechtenstein,Sweden,Visa Free
PASSa89e62,Liechtenstein,Switzerland,Visa Free
PASS2d334c,Liechtenstein,Syria,Visa Required
PASScec1f6,Liechtenstein,Taiwan (Chinese Taipei),Visa Free
PASS699100,Liechtenstein,Tajikistan,Visa Free
PASSf271ea,Liechtenstein,Tanzania,Visa Free
PASSea496c,Liechtenstein,Thailand,Visa Free
PASS079abe,Liechtenstein,The Gambia,Visa Free
PASSf2e734,Liechtenstein,Timor-Leste,Visa Free
PASS39dec4,Liechtenstein,Togo,Visa Required
PASSb87a3a,Liechtenstein,Tonga,Visa Free
PASS6a2528,Liechtenstein,Trinidad and Tobago,Visa Free
PASS82f4ee,Liechtenstein,Tunisia,Visa Free
PASS3c525e,Liechtenstein,Turkmenistan,Visa Required
PASS6b86ab,Liechtenstein,Turks and Caicos Islands,Visa Free
PASSba20f9,Liechtenstein,Tuvalu,Visa Free
PASSdb7d1b,Liechtenstein,Türkiye,Visa Free
PASS2d261b,Liechtenstein,US Virgin Islands,Visa Free
PASSac9a93,Liechtenstein,Uganda,Visa Required
PASS1ab250,Liechtenstein,Ukraine,Visa Free
PASS859ceb,Liechtenstein,United Arab Emirates,Visa Free
PASS9f58f4,Liechtenstein,United Kingdom,Visa Free
PASS3de69a,Liechtenstein,United States,Visa Free
PASSedb721,Liechtenstein,Uruguay,Visa Free
