Page_URL,page,name,image_url,price,expedia,agoda_com,hotels,number_reviews,City,Country
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,       NH Collection Milano President,https://media-cdn.tripadvisor.com/media/photo-s/17/d5/43/3a/lobby.jpg,200.24,210.09,200.39,220.71,3645.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,       NYX Hotel Milan,https://media-cdn.tripadvisor.com/media/photo-s/24/0d/1b/ff/heaven-suite.jpg,159.61,158.99,,158.99,1059.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,      Mia Aparthotel,https://media-cdn.tripadvisor.com/media/photo-s/16/ff/8b/e7/mia-aparthotel.jpg,206.82,252.35,,252.35,30.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,       Four Points by Sheraton Milan Center,https://media-cdn.tripadvisor.com/media/photo-s/18/f8/69/29/lobby.jpg,185.61,184.89,185.75,184.89,1726.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,       c-hotels Atlantic,https://media-cdn.tripadvisor.com/media/photo-s/24/ff/4a/52/exterior-view.jpg,140.48,139.94,109.05,139.94,1552.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,       Lancaster Hotel,https://media-cdn.tripadvisor.com/media/photo-s/16/9c/c6/ae/lancaster-hotel.jpg,239.94,239.03,240.14,239.03,1330.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,      Gran Duca di York,https://media-cdn.tripadvisor.com/media/photo-s/1b/2d/e6/8b/gran-duca-di-york.jpg,207.34,206.55,207.5,206.55,2177.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,       Hotel Vittoria,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/c5/61/e1/sala-colazioni.jpg?w=100&h=100&s=1,172.53,165.74,148.94,172.73,699.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,       Hotel Spadari al Duomo,https://media-cdn.tripadvisor.com/media/photo-s/13/e3/73/70/hotel-spadari-al-duomo.jpg,292.62,,292.85,291.5,3022.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,       Room Mate Giulia,https://media-cdn.tripadvisor.com/media/photo-s/0f/dc/b8/d8/room-mate-giulia.jpg,372.04,370.62,329.61,370.62,1412.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,       Hotel Galles Milano,https://media-cdn.tripadvisor.com/media/photo-s/0a/c6/41/c1/camera-deluxe-twin.jpg,130.7,,139.31,,3473.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,       B&B Hotel Milano Sant'Ambrogio,https://media-cdn.tripadvisor.com/media/photo-s/0c/95/53/95/twin-standard-room--v13480268.jpg,143.78,,,,974.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,      Mia Aparthotel,https://media-cdn.tripadvisor.com/media/photo-s/16/ff/8b/e7/mia-aparthotel.jpg,206.82,252.35,,252.35,30.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,       Antares Hotel Rubens,https://media-cdn.tripadvisor.com/media/photo-s/1c/df/28/1d/hotel-exterior.jpg,109.99,100.93,117.14,106.83,1129.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,       Gran Duca di York,https://media-cdn.tripadvisor.com/media/photo-s/1b/2d/e6/8b/gran-duca-di-york.jpg,207.34,206.55,207.5,206.55,2177.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-oa30-Milan_Lombardy-Hotels.html,2,"       Excelsior Hotel Gallia, a Luxury Collection Hotel, Milan",https://media-cdn.tripadvisor.com/media/photo-s/25/60/38/7a/exterior.jpg,384.59,383.11,,383.11,1588.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,      Carnival Palace Hotel,https://media-cdn.tripadvisor.com/media/photo-s/18/30/f2/4b/carnival-palace-hotel.jpg,269.18,242.09,213.19,242.09,3074.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,       Hotel Moresco,https://media-cdn.tripadvisor.com/media/photo-s/0d/dd/6a/78/hotel-moresco.jpg,258.33,,258.54,,2758.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,       Hotel Antiche Figure,https://media-cdn.tripadvisor.com/media/photo-s/12/28/c2/d0/what-a-perfect-location.jpg,274.13,261.25,,261.25,5258.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,       Rosa Salva Hotel,https://media-cdn.tripadvisor.com/media/photo-s/0f/ca/e6/65/rosa-salva-hotel.jpg,285.87,302.33,,302.33,955.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,       Hotel Saturnia & International Venezia,https://media-cdn.tripadvisor.com/media/photo-s/25/92/53/ba/hotel-facade.jpg,267.31,255.26,,247.65,4354.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,       Palazzo Veneziano,https://media-cdn.tripadvisor.com/media/photo-s/1c/b3/bf/a3/palazzo-veneziano.jpg,317.51,321.25,,321.25,1201.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,      Rosa Salva Hotel,https://media-cdn.tripadvisor.com/media/photo-s/0f/ca/e6/65/rosa-salva-hotel.jpg,285.87,302.33,,302.33,955.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,       Albergo Marin,https://media-cdn.tripadvisor.com/media/photo-s/07/11/c4/f1/superior-room--v4761380.jpg,144.21,143.95,144.33,140.59,1193.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,       Ruzzini Palace Hotel,https://media-cdn.tripadvisor.com/media/photo-s/23/cf/2a/68/644911-exterior.jpg,228.31,230.96,160.2,230.96,2344.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-Venice_Veneto-Hotels.html,1,       Hotel Savoia & Jolanda,https://media-cdn.tripadvisor.com/media/photo-s/0f/91/bb/97/deluxe-junior-suite.jpg,508.29,,,,3273.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,      Carnival Palace Hotel,https://media-cdn.tripadvisor.com/media/photo-s/18/30/f2/4b/carnival-palace-hotel.jpg,269.18,242.09,213.19,242.09,3074.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,"       Hotel Olimpia Venice, BW Signature Collection",https://media-cdn.tripadvisor.com/media/photo-s/23/b5/b4/46/hotel-olimpia-venice.jpg,215.7,213.04,215.87,213.04,2929.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,       Hotel Papadopoli Venezia - MGallery,https://media-cdn.tripadvisor.com/media/photo-s/25/f2/6a/8e/guest-room.jpg,263.35,260.02,263.56,260.02,2907.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,       Arcadia Boutique Hotel,https://media-cdn.tripadvisor.com/media/photo-s/12/e5/1d/8a/lobby.jpg,267.7,264.85,267.91,264.85,1274.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,       Hotel Bartolomeo,https://media-cdn.tripadvisor.com/media/photo-s/10/fa/14/45/hotel-bartolomeo.jpg,159.69,157.24,156.24,142.25,751.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,       Hotel Bucintoro,https://media-cdn.tripadvisor.com/media/photo-s/1c/5d/c9/0a/hotel-bucintoro.jpg,265.49,261.32,257.33,260.76,2487.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,      Rosa Salva Hotel,https://media-cdn.tripadvisor.com/media/photo-s/0f/ca/e6/65/rosa-salva-hotel.jpg,285.87,302.33,,302.33,956.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,       Splendid Venice - Starhotels Collezione,https://media-cdn.tripadvisor.com/media/photo-s/21/75/c7/00/exterior.jpg,292.93,,,435.78,3493.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,       All’Angelo Art Hotel,https://media-cdn.tripadvisor.com/media/photo-s/1c/22/39/f8/all-angelo-art-hotel.jpg,294.8,310.44,,310.44,105.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187870-oa30-Venice_Veneto-Hotels.html,2,       Santa Croce Boutique Hotel,https://media-cdn.tripadvisor.com/media/photo-s/1c/09/1f/b3/photo8jpg.jpg,316.87,313.31,279.76,313.31,278.0,Venice,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,      The Fifteen Keys Hotel,https://media-cdn.tripadvisor.com/media/photo-s/14/8b/be/86/exterior.jpg,322.63,,,,836.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,       Hotel Artemide,https://media-cdn.tripadvisor.com/media/photo-s/26/9d/77/93/entrance-hotel-artemide.jpg,215.41,190.67,189.99,214.61,8735.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,       iQ Hotel Roma,https://media-cdn.tripadvisor.com/media/photo-s/22/65/12/ed/iq-hotel-roma.jpg,210.19,181.87,185.42,209.39,5192.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,       Hotel Barocco,https://media-cdn.tripadvisor.com/media/photo-s/19/20/fe/e4/hotel-barocco.jpg,203.13,205.42,180.08,,3720.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,       Dharma Boutique Hotel & Spa,https://media-cdn.tripadvisor.com/media/photo-s/1b/11/b1/e6/terrazza-panoramica.jpg,378.43,335.3,298.8,335.3,225.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,"       Crowne Plaza Rome - St. Peter's, an IHG Hotel",https://media-cdn.tripadvisor.com/media/photo-s/13/4b/3b/19/very-nice-room.jpg,138.79,138.25,,138.25,4642.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,      Foresteria Roma,https://media-cdn.tripadvisor.com/media/photo-s/05/e0/78/54/lunchroom--v2091143.jpg,72.68,,77.4,,124.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,       A.Roma Lifestyle Hotel,https://media-cdn.tripadvisor.com/media/photo-s/0b/42/7f/4c/piscina.jpg,176.15,186.97,127.91,,4569.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,       Doubletree by Hilton Rome Monti,https://media-cdn.tripadvisor.com/media/photo-s/25/ff/18/5c/reception.jpg,296.17,295.03,,295.03,208.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-Rome_Lazio-Hotels.html,1,       Marcella Royal Hotel - Rooftop Garden,https://media-cdn.tripadvisor.com/media/photo-s/1c/05/73/06/rooftop-garden.jpg,180.59,179.9,,,2929.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,      The Fifteen Keys Hotel,https://media-cdn.tripadvisor.com/media/photo-s/14/8b/be/86/exterior.jpg,322.63,,,,836.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,       NH Collection Roma Fori Imperiali,https://media-cdn.tripadvisor.com/media/photo-s/18/fb/05/00/nh-collection-roma-fori.jpg,504.93,503.0,505.33,503.0,250.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,       C-Hotels Club House,https://media-cdn.tripadvisor.com/media/photo-s/22/91/4e/6b/abd-o.jpg,134.33,142.42,119.63,142.42,318.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,       Hotel Damaso,https://media-cdn.tripadvisor.com/media/photo-s/19/08/fe/af/penthouse.jpg,263.56,252.97,208.31,252.97,539.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,       Capo D'Africa Hotel – Colosseo,https://media-cdn.tripadvisor.com/media/photo-s/05/d8/1c/d4/street--v2083524.jpg,206.17,205.38,,205.38,2463.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,       B&B Hotel Roma Tuscolana San Giovanni,https://media-cdn.tripadvisor.com/media/photo-s/1b/8d/04/e9/b-b-hotel-roma-tuscolana.jpg,121.22,,121.32,,1494.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,      Foresteria Roma,https://media-cdn.tripadvisor.com/media/photo-s/05/e0/78/54/lunchroom--v2091143.jpg,72.68,,77.4,,124.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,       NH Collection Roma Palazzo Cinquecento,https://media-cdn.tripadvisor.com/media/photo-s/22/eb/6f/ab/facade.jpg,292.63,322.61,292.86,322.61,1463.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,       The Liberty Boutique Hotel,https://media-cdn.tripadvisor.com/media/photo-s/11/a7/63/9e/the-liberty-boutique.jpg,155.3,147.46,,154.7,386.0,Rome,Italy
https://www.tripadvisor.fr/Hotels-g187791-oa30-Rome_Lazio-Hotels.html,2,       The Inn at the Spanish Steps,https://media-cdn.tripadvisor.com/media/photo-s/1c/f1/03/10/viste.jpg,261.77,262.18,279.78,262.18,1323.0,Rome,Italy
